orden_id,producto_id,cantidad,precio_unitario
0000000000000000000015fe,3934,2,159.0
0000000000000000000015fe,3098,3,2289.0
0000000000000000000015fe,2820,2,699.0
0000000000000000000015fe,3681,2,1579.0
0000000000000000000015ff,2950,2,1109.0
0000000000000000000015ff,201,2,2775.0
0000000000000000000015ff,3492,3,931.0
000000000000000000001600,1837,1,1299.0
000000000000000000001600,369,1,425.9
000000000000000000001601,2043,1,729.0
000000000000000000001602,5134,3,90.0
000000000000000000001603,2551,1,219.0
000000000000000000001603,3047,2,1999.9
000000000000000000001604,4943,2,79.0
000000000000000000001605,989,1,2699.0
000000000000000000001606,2289,1,389.0
000000000000000000001607,5306,1,149.9
000000000000000000001608,664,1,81.9
000000000000000000001608,4259,3,215.0
000000000000000000001608,48,3,399.0
000000000000000000001609,2163,3,269.99
00000000000000000000160a,3593,2,24.9
00000000000000000000160a,814,1,1099.0
00000000000000000000160b,1684,2,1789.0
00000000000000000000160b,5210,3,36.0
00000000000000000000160b,2505,3,257.0
00000000000000000000160b,3932,3,169.0
00000000000000000000160c,743,3,199.0
00000000000000000000160c,4313,2,25.0
00000000000000000000160d,457,2,479.0
00000000000000000000160d,4421,1,24.89
00000000000000000000160e,5688,3,190.0
00000000000000000000160e,3663,1,299.0
00000000000000000000160e,4624,3,119.94
00000000000000000000160f,3440,1,1500.0
000000000000000000001610,5147,3,160.0
000000000000000000001611,3620,3,1399.0
000000000000000000001611,3469,2,1390.0
000000000000000000001612,742,1,209.9
000000000000000000001612,1861,2,3089.0
000000000000000000001613,1981,3,1800.0
000000000000000000001613,2856,2,359.0
000000000000000000001614,1413,1,169.9
000000000000000000001615,2616,2,29.9
000000000000000000001616,3812,2,2079.0
000000000000000000001616,2212,1,287.1
000000000000000000001616,1702,2,949.0
000000000000000000001617,449,1,1599.0
000000000000000000001617,1261,1,2799.0
000000000000000000001618,609,2,99.0
000000000000000000001618,365,1,899.0
000000000000000000001619,1701,2,449.9
00000000000000000000161a,1705,2,2619.0
00000000000000000000161a,2013,1,999.0
00000000000000000000161a,3004,3,1849.0
00000000000000000000161a,3262,2,799.0
00000000000000000000161b,1402,2,299.0
00000000000000000000161c,5242,3,799.0
00000000000000000000161d,1622,3,2359.0
00000000000000000000161e,1389,1,42.0
00000000000000000000161e,3183,3,3299.0
00000000000000000000161f,5367,2,35.5
000000000000000000001620,2951,1,1099.0
000000000000000000001620,1943,1,1279.0
000000000000000000001620,373,1,489.0
000000000000000000001620,3323,3,799.0
000000000000000000001621,2981,3,1449.0
000000000000000000001622,3432,1,2299.0
000000000000000000001622,4608,1,22.9
000000000000000000001622,5445,2,22.0
000000000000000000001623,519,1,165.0
000000000000000000001623,4308,3,88.5
000000000000000000001624,3192,3,699.0
000000000000000000001625,1709,3,1999.0
000000000000000000001625,1659,1,1549.0
000000000000000000001626,8,3,459.0
000000000000000000001626,4736,2,113.94
000000000000000000001627,3728,2,799.9
000000000000000000001628,4226,3,169.0
000000000000000000001628,4877,3,55.93
000000000000000000001628,5014,1,34.93
000000000000000000001629,1091,1,614.0
000000000000000000001629,1342,1,28.9
00000000000000000000162a,5655,1,169.0
00000000000000000000162b,826,2,799.0
00000000000000000000162b,2018,1,1199.0
00000000000000000000162c,1205,3,588.9
00000000000000000000162c,405,2,1049.0
00000000000000000000162c,1262,1,699.0
00000000000000000000162d,989,1,2699.0
00000000000000000000162d,2209,3,329.0
00000000000000000000162e,2141,3,420.0
00000000000000000000162f,1078,3,1249.0
000000000000000000001630,4945,3,39.0
000000000000000000001630,1404,3,3599.0
000000000000000000001631,4001,1,185.0
000000000000000000001631,4647,3,179.4
000000000000000000001632,3119,1,99.0
000000000000000000001633,4256,2,25.9
000000000000000000001634,4403,2,60.99
000000000000000000001634,4884,3,69.9
000000000000000000001634,3722,2,589.0
000000000000000000001635,5259,2,159.0
000000000000000000001636,1056,2,750.0
000000000000000000001637,1343,1,83.9
000000000000000000001637,3453,2,859.0
000000000000000000001638,2388,3,298.0
000000000000000000001638,2632,3,104.9
000000000000000000001639,1494,3,5999.0
00000000000000000000163a,4867,1,89.9
00000000000000000000163a,1311,1,374.71
00000000000000000000163b,678,3,98.5
00000000000000000000163b,1613,2,3290.0
00000000000000000000163c,3976,3,69.93
00000000000000000000163d,5632,2,259.0
00000000000000000000163d,786,1,1699.0
00000000000000000000163d,2277,1,149.0
00000000000000000000163e,3029,2,2999.0
00000000000000000000163f,1858,3,1969.0
000000000000000000001640,5027,1,41.93
000000000000000000001640,5666,1,499.0
000000000000000000001641,4529,3,39.99
000000000000000000001641,1920,3,849.0
000000000000000000001641,1698,2,1899.0
000000000000000000001642,4993,1,36.9
000000000000000000001642,178,1,3515.0
000000000000000000001642,2789,3,231.9
000000000000000000001643,485,3,934.0
000000000000000000001643,4168,1,75.0
000000000000000000001644,5578,1,370.0
000000000000000000001644,1566,2,479.0
000000000000000000001644,115,1,539.0
000000000000000000001645,2487,2,150.0
000000000000000000001645,4121,2,90.0
000000000000000000001646,5078,1,54.9
000000000000000000001647,339,2,959.0
000000000000000000001647,4555,3,19.9
000000000000000000001647,5227,1,136.43
000000000000000000001648,2728,3,219.0
000000000000000000001648,1067,2,899.0
000000000000000000001648,5550,3,199.0
000000000000000000001649,509,3,29.9
000000000000000000001649,3015,2,3899.0
000000000000000000001649,2909,1,599.0
00000000000000000000164a,5283,1,723.35
00000000000000000000164a,4157,3,28.0
00000000000000000000164b,2476,1,174.0
00000000000000000000164b,3964,1,149.0
00000000000000000000164c,2662,1,713.9
00000000000000000000164c,1627,2,2939.0
00000000000000000000164c,1277,2,289.9
00000000000000000000164d,2417,2,67.2
00000000000000000000164d,1808,1,1849.0
00000000000000000000164e,2829,3,399.0
00000000000000000000164e,1224,2,199.9
00000000000000000000164f,3370,1,500.0
00000000000000000000164f,4371,3,70.0
000000000000000000001650,640,3,169.0
000000000000000000001651,3640,2,929.0
000000000000000000001652,1338,3,104.32
000000000000000000001653,246,3,3049.0
000000000000000000001653,3770,1,148.99
000000000000000000001653,4295,3,59.9
000000000000000000001653,650,1,229.0
000000000000000000001654,76,2,639.0
000000000000000000001654,3047,3,1999.9
000000000000000000001655,4804,1,130170.0
000000000000000000001655,5349,1,49.0
000000000000000000001656,1576,1,549.0
000000000000000000001656,5634,3,259.0
000000000000000000001657,4923,1,99.9
000000000000000000001658,602,1,119.0
000000000000000000001659,2851,2,179.0
00000000000000000000165a,4503,1,119.9
00000000000000000000165a,2593,2,289.0
00000000000000000000165b,2190,2,269.0
00000000000000000000165b,951,3,999.0
00000000000000000000165c,987,3,499.0
00000000000000000000165c,2178,1,339.0
00000000000000000000165d,1887,3,979.0
00000000000000000000165e,3559,1,169.0
00000000000000000000165f,5050,1,34.93
00000000000000000000165f,1580,1,209.0
00000000000000000000165f,2157,2,240.0
000000000000000000001660,4088,2,274.0
000000000000000000001660,1531,2,89.9
000000000000000000001661,610,1,699.0
000000000000000000001661,1532,1,89.9
000000000000000000001662,1449,2,200.0
000000000000000000001663,3511,1,299.0
000000000000000000001663,5524,2,168.0
000000000000000000001663,4858,1,79.9
000000000000000000001664,4771,1,659.9
000000000000000000001664,5365,1,70.0
000000000000000000001664,5023,3,49.9
000000000000000000001664,4712,1,139.0
000000000000000000001665,4875,3,69.9
000000000000000000001666,907,3,849.0
000000000000000000001666,4811,3,49.0
000000000000000000001666,1112,1,669.0
000000000000000000001666,5422,3,40.0
000000000000000000001667,4843,2,99.9
000000000000000000001668,2710,1,459.0
000000000000000000001669,3552,3,259.0
00000000000000000000166a,681,2,449.0
00000000000000000000166a,308,1,6099.0
00000000000000000000166b,3837,2,89.0
00000000000000000000166b,1216,1,139.9
00000000000000000000166c,3158,2,7069.0
00000000000000000000166d,1104,1,199.0
00000000000000000000166d,2060,3,999.0
00000000000000000000166e,796,2,179.9
00000000000000000000166f,3157,3,4679.0
00000000000000000000166f,688,1,133.0
00000000000000000000166f,3174,1,3300.0
000000000000000000001670,2666,1,399.0
000000000000000000001670,960,2,459.0
000000000000000000001670,5565,3,320.0
000000000000000000001671,3429,1,2299.0
000000000000000000001671,4805,1,59.9
000000000000000000001671,3468,3,1390.0
000000000000000000001671,905,2,789.0
000000000000000000001672,5368,3,35.5
000000000000000000001673,170,1,3499.0
000000000000000000001673,4331,1,144.9
000000000000000000001673,3420,1,70.0
000000000000000000001674,3313,3,769.0
000000000000000000001675,4311,3,39.9
000000000000000000001676,437,1,2299.0
000000000000000000001676,4493,1,69.0
000000000000000000001677,293,2,3229.0
000000000000000000001677,2880,2,49.9
000000000000000000001677,3038,2,1649.0
000000000000000000001678,2141,1,420.0
000000000000000000001678,1731,2,829.0
000000000000000000001678,3423,1,349.9
000000000000000000001679,347,2,639.0
000000000000000000001679,3607,1,399.0
00000000000000000000167a,4396,2,39.0
00000000000000000000167a,1725,2,701.0
00000000000000000000167b,2287,3,329.0
00000000000000000000167b,4617,1,124.9
00000000000000000000167c,5678,3,829.0
00000000000000000000167d,1631,2,159.0
00000000000000000000167d,862,2,1399.0
00000000000000000000167e,430,1,799.0
00000000000000000000167e,4411,3,25.9
00000000000000000000167f,4061,2,20.93
000000000000000000001680,3009,2,4732.0
000000000000000000001680,1667,1,1464.0
000000000000000000001681,4903,1,95.92
000000000000000000001682,212,2,2499.0
000000000000000000001682,1700,3,1799.0
000000000000000000001683,46,1,469.0
000000000000000000001683,4119,2,138.0
000000000000000000001683,1248,1,439.0
000000000000000000001684,2847,3,209.0
000000000000000000001684,4007,3,349.9
000000000000000000001685,4609,1,279.0
000000000000000000001686,1830,3,789.0
000000000000000000001687,3557,1,9.99
000000000000000000001687,5300,3,80.0
000000000000000000001687,1158,1,1180.0
000000000000000000001688,153,2,1135.0
000000000000000000001688,2790,3,599.99
000000000000000000001689,1476,3,120.9
00000000000000000000168a,746,3,135.0
00000000000000000000168a,4346,2,59.9
00000000000000000000168b,5119,1,394.9
00000000000000000000168b,4720,3,209.0
00000000000000000000168b,1780,3,1199.0
00000000000000000000168c,4361,3,209.0
00000000000000000000168c,350,2,999.0
00000000000000000000168c,1444,3,54.0
00000000000000000000168c,1912,2,759.0
00000000000000000000168d,1840,3,1599.0
00000000000000000000168e,508,2,25.5
00000000000000000000168e,4196,2,50.9
00000000000000000000168f,1771,3,1399.0
00000000000000000000168f,858,3,1399.0
000000000000000000001690,2339,3,69.0
000000000000000000001691,1661,2,1549.0
000000000000000000001692,1308,2,2389.9
000000000000000000001692,913,2,869.0
000000000000000000001692,3494,3,1049.0
000000000000000000001693,3098,2,2289.0
000000000000000000001694,2544,3,199.0
000000000000000000001694,1061,2,663.9
000000000000000000001695,2701,2,83.9
000000000000000000001696,5129,3,235.0
000000000000000000001696,2759,1,309.0
000000000000000000001696,146,3,2699.0
000000000000000000001697,3089,1,6899.0
000000000000000000001697,3196,3,1299.0
000000000000000000001697,4938,1,89.9
000000000000000000001698,3314,2,999.0
000000000000000000001699,2823,1,29.9
000000000000000000001699,5430,2,99.0
000000000000000000001699,1650,1,499.0
00000000000000000000169a,4317,2,119.5
00000000000000000000169a,4065,1,24.9
00000000000000000000169a,4231,1,79.0
00000000000000000000169b,1956,1,1099.0
00000000000000000000169b,2271,3,149.9
00000000000000000000169b,2612,3,39.0
00000000000000000000169b,578,1,125.9
00000000000000000000169c,4162,2,49.0
00000000000000000000169c,1710,3,2699.0
00000000000000000000169c,1633,3,209.0
00000000000000000000169d,2868,1,49.9
00000000000000000000169e,1639,3,211.0
00000000000000000000169f,3505,2,99.0
00000000000000000000169f,3664,2,299.0
0000000000000000000016a0,5219,2,102.9
0000000000000000000016a0,5180,3,149.0
0000000000000000000016a1,3188,1,369.9
0000000000000000000016a2,764,3,139.0
0000000000000000000016a2,3560,2,14.9
0000000000000000000016a2,1835,2,3499.9
0000000000000000000016a2,1228,2,762.0
0000000000000000000016a3,2167,2,259.0
0000000000000000000016a3,5346,3,69.9
0000000000000000000016a3,1984,2,1400.0
0000000000000000000016a3,3413,1,1099.9
0000000000000000000016a4,3884,2,209.0
0000000000000000000016a4,1663,1,1549.0
0000000000000000000016a4,493,2,125.29
0000000000000000000016a5,4879,1,48.93
0000000000000000000016a5,3096,3,3999.0
0000000000000000000016a5,2512,1,199.0
0000000000000000000016a6,1657,2,1549.0
0000000000000000000016a6,5545,3,57.0
0000000000000000000016a7,4562,2,59.5
0000000000000000000016a8,3860,1,1799.0
0000000000000000000016a9,54,3,499.0
0000000000000000000016a9,1047,3,389.0
0000000000000000000016aa,1482,2,289.0
0000000000000000000016aa,4671,2,329.0
0000000000000000000016aa,1825,2,1699.0
0000000000000000000016aa,5470,2,79.0
0000000000000000000016ab,2499,3,243.9
0000000000000000000016ac,3678,2,1999.0
0000000000000000000016ad,1389,3,42.0
0000000000000000000016ad,1485,1,319.0
0000000000000000000016ae,4055,3,97.81
0000000000000000000016ae,3259,3,729.9
0000000000000000000016ae,2934,3,5499.0
0000000000000000000016af,4606,3,55.0
0000000000000000000016b0,3656,1,1799.0
0000000000000000000016b1,4256,2,25.9
0000000000000000000016b1,3693,3,539.9
0000000000000000000016b1,515,3,489.0
0000000000000000000016b2,1077,3,1099.0
0000000000000000000016b3,2546,1,299.0
0000000000000000000016b3,2215,2,278.1
0000000000000000000016b4,4388,3,349.0
0000000000000000000016b4,61,2,399.0
0000000000000000000016b4,2471,3,125.0
0000000000000000000016b5,384,3,445.0
0000000000000000000016b5,4418,2,25.9
0000000000000000000016b6,2518,2,199.0
0000000000000000000016b6,3598,1,210.0
0000000000000000000016b7,4400,2,67.0
0000000000000000000016b7,697,1,55.9
0000000000000000000016b7,2797,2,699.0
0000000000000000000016b8,1922,1,949.0
0000000000000000000016b8,4322,1,39.99
0000000000000000000016b8,4058,2,69.9
0000000000000000000016b9,962,2,949.0
0000000000000000000016b9,3259,2,729.9
0000000000000000000016ba,5415,3,49.0
0000000000000000000016ba,3254,3,1299.0
0000000000000000000016ba,5058,3,49.9
0000000000000000000016bb,623,3,19.0
0000000000000000000016bc,4048,2,1019.0
0000000000000000000016bd,5628,2,199.9
0000000000000000000016be,4676,2,299.0
0000000000000000000016be,2944,3,2799.0
0000000000000000000016bf,2585,1,89.5
0000000000000000000016c0,575,1,87.99
0000000000000000000016c1,3919,2,529.0
0000000000000000000016c1,786,3,1699.0
0000000000000000000016c1,537,1,189.0
0000000000000000000016c1,2834,1,229.0
0000000000000000000016c2,755,3,130.0
0000000000000000000016c3,3502,3,149.0
0000000000000000000016c3,5468,1,85.0
0000000000000000000016c4,2440,1,290.0
0000000000000000000016c4,2562,1,154.9
0000000000000000000016c4,1998,2,748.0
0000000000000000000016c4,4535,2,219.0
0000000000000000000016c5,2006,3,1139.0
0000000000000000000016c5,1992,1,1169.0
0000000000000000000016c5,5689,1,175.0
0000000000000000000016c5,1433,1,89.9
0000000000000000000016c6,4881,1,20.93
0000000000000000000016c7,3679,1,1599.0
0000000000000000000016c7,3861,1,1799.0
0000000000000000000016c7,347,3,639.0
0000000000000000000016c8,1608,1,949.0
0000000000000000000016c9,3039,2,931.0
0000000000000000000016ca,4224,1,199.0
0000000000000000000016ca,5624,2,259.0
0000000000000000000016cb,2556,1,99.9
0000000000000000000016cb,2535,1,529.0
0000000000000000000016cb,4748,3,184.0
0000000000000000000016cb,4160,2,119.9
0000000000000000000016cc,1581,3,559.0
0000000000000000000016cc,4625,1,77.94
0000000000000000000016cc,1144,2,639.0
0000000000000000000016cd,5047,3,49.9
0000000000000000000016ce,2152,1,299.99
0000000000000000000016cf,3960,1,27.5
0000000000000000000016cf,4436,1,23.9
0000000000000000000016d0,774,1,159.0
0000000000000000000016d0,1134,3,819.0
0000000000000000000016d0,152,1,1135.0
0000000000000000000016d1,336,1,909.0
0000000000000000000016d1,859,3,589.0
0000000000000000000016d1,3024,3,2699.0
0000000000000000000016d2,645,3,179.0
0000000000000000000016d2,3561,3,24.9
0000000000000000000016d2,4578,2,35.0
0000000000000000000016d2,499,3,469.9
0000000000000000000016d3,2677,3,589.0
0000000000000000000016d4,1644,1,1399.9
0000000000000000000016d5,2931,2,3299.0
0000000000000000000016d5,4044,1,77.9
0000000000000000000016d6,2723,3,1039.0
0000000000000000000016d7,5599,2,480.0
0000000000000000000016d8,545,2,54.9
0000000000000000000016d8,1925,2,1299.0
0000000000000000000016d9,3020,3,1149.0
